LoyaltyId,PurchaseId,ProductId,PurchasedOn,TotalPrice,RewardPointsAdded,ActivityTypeDisplay,Subject,Location
LOYID_1064,PID_1260,5637146268,11/11/2018,63,47,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1064,PID_1261,363,1/1/2019,80,20,POS Purchase,Purchased a product In-Store,Chad
LOYID_1064,PID_1262,519,1/1/2019,181,43,POS Purchase,Purchased a product In-Store,USA
LOYID_1065,PID_1263,105,8/2/2018,164,31,POS Purchase,Purchased a product In-Store,USA
LOYID_1065,PID_1264,518,12/31/2018,68,31,POS Purchase,Purchased a product In-Store,Uganda
LOYID_1065,PID_1265,SVCHRRefurbishTestAssemblyUnit,1/13/2019,113,24,POS Purchase,Purchased a product In-Store,Heard Island and Mcdonald Islands
LOYID_1065,PID_1266,5637146406,1/30/2019,103,33,POS Purchase,Purchased a product In-Store,Myanmar
LOYID_1066,PID_1267,5637146291,2/5/2018,119,30,POS Purchase,Purchased a product In-Store,French Southern Territories
LOYID_1066,PID_1268,201,9/6/2018,172,47,POS Purchase,Purchased a product In-Store,Guinea-Bissau
LOYID_1066,PID_1269,54,2/3/2019,67,28,POS Purchase,Purchased a product In-Store,USA
LOYID_1066,PID_1270,546,2/6/2019,182,44,POS Purchase,Purchased a product In-Store,Jersey
LOYID_1066,PID_1271,68,2/6/2019,100,39,POS Purchase,Purchased a product In-Store,Somalia
LOYID_1067,PID_1272,535,6/1/2017,50,43,POS Purchase,Purchased a product In-Store,French Southern Territories
LOYID_1067,PID_1273,459,5/28/2018,136,43,POS Purchase,Purchased a product In-Store,British Indian Ocean Territory
LOYID_1067,PID_1274,682,6/15/2018,46,39,POS Purchase,Purchased a product In-Store,Tunisia
LOYID_1068,PID_1275,Office Desktop for Midsize & Enterprise (sample),2/16/2017,100,47,POS Purchase,Purchased a product In-Store,Peru
LOYID_1068,PID_1276,338,5/14/2018,66,46,POS Purchase,Purchased a product In-Store,Timor-Leste
LOYID_1068,PID_1277,579,6/27/2018,39,48,POS Purchase,Purchased a product In-Store,Nigeria
LOYID_1068,PID_1278,532,9/17/2018,177,40,POS Purchase,Purchased a product In-Store,San Marino
LOYID_1069,PID_1279,7,11/7/2018,70,24,POS Purchase,Purchased a product In-Store,Niger
LOYID_1069,PID_1280,267,1/16/2019,164,35,POS Purchase,Purchased a product In-Store,Oman
LOYID_1069,PID_1281,637,1/31/2019,105,47,POS Purchase,Purchased a product In-Store,Mozambique
LOYID_1069,PID_1282,560,2/2/2019,124,36,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1070,PID_1283,157,2/1/2018,150,34,POS Purchase,Purchased a product In-Store,Kiribati
LOYID_1070,PID_1284,27,7/26/2018,169,45,POS Purchase,Purchased a product In-Store,United Arab Emirates
LOYID_1070,PID_1285,364,12/2/2018,139,49,POS Purchase,Purchased a product In-Store,Viet Nam
LOYID_1071,PID_1286,209,6/4/2017,54,28,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1071,PID_1287,43,1/20/2018,32,26,POS Purchase,Purchased a product In-Store,USA
LOYID_1071,PID_1288,624,9/30/2018,57,33,POS Purchase,Purchased a product In-Store,Gabon
LOYID_1071,PID_1289,583,11/1/2018,186,22,POS Purchase,Purchased a product In-Store,Niger
LOYID_1071,PID_1290,450,12/27/2018,67,34,POS Purchase,Purchased a product In-Store,India
LOYID_1072,PID_1291,114,5/4/2018,57,25,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1072,PID_1292,300,6/19/2018,170,27,POS Purchase,Purchased a product In-Store,Romania
LOYID_1072,PID_1293,5637146296,9/23/2018,189,44,POS Purchase,Purchased a product In-Store,Mozambique
LOYID_1072,PID_1294,SVCHRInspectionLineIntegration,11/29/2018,73,28,POS Purchase,Purchased a product In-Store,USA
LOYID_1072,PID_1295,CMPNTPowerCMPNTWizard,2/3/2019,108,35,POS Purchase,Purchased a product In-Store,Armenia
LOYID_1073,PID_1296,421,10/13/2017,138,31,POS Purchase,Purchased a product In-Store,Belarus
LOYID_1073,PID_1297,273,2/20/2018,150,20,POS Purchase,Purchased a product In-Store,Taiwan
LOYID_1073,PID_1298,566,11/26/2018,190,43,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1074,PID_1299,532,3/23/2018,61,20,POS Purchase,Purchased a product In-Store,Turkmenistan
LOYID_1074,PID_1300,P-01003-N7T6W6,6/28/2018,182,34,POS Purchase,Purchased a product In-Store,Qatar
LOYID_1074,PID_1301,103,10/18/2018,142,33,POS Purchase,Purchased a product In-Store,Greenland
LOYID_1075,PID_1302,409,2/22/2018,77,40,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1075,PID_1303,38,3/4/2018,179,49,POS Purchase,Purchased a product In-Store,Mauritius
LOYID_1075,PID_1304,82,8/24/2018,55,35,POS Purchase,Purchased a product In-Store,Canada
LOYID_1075,PID_1305,11,10/3/2018,120,34,POS Purchase,Purchased a product In-Store,Somalia
LOYID_1075,PID_1306,458,11/11/2018,88,22,POS Purchase,Purchased a product In-Store,Tonga
LOYID_1076,PID_1307,356,3/30/2018,115,25,POS Purchase,Purchased a product In-Store,Kuwait
LOYID_1076,PID_1308,17,4/2/2018,90,34,POS Purchase,Purchased a product In-Store,"Saint Helena, Ascension and Tristan da Cunha"
LOYID_1076,PID_1309,SVCHRInstallArmBand,9/22/2018,131,41,POS Purchase,Purchased a product In-Store,"Korea, South"
LOYID_1077,PID_1310,224,2/17/2018,158,32,POS Purchase,Purchased a product In-Store,Sao Tome and Principe
LOYID_1077,PID_1311,SVCHRReplacePeripheral,11/20/2018,59,21,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1077,PID_1312,SVCHRReplaceComponent,1/18/2019,160,20,POS Purchase,Purchased a product In-Store,Svalbard and Jan Mayen Islands
LOYID_1078,PID_1313,23,1/7/2018,36,33,POS Purchase,Purchased a product In-Store,Canada
LOYID_1078,PID_1314,62,6/28/2018,73,32,POS Purchase,Purchased a product In-Store,Zimbabwe
LOYID_1078,PID_1315,124,10/5/2018,190,28,POS Purchase,Purchased a product In-Store,Armenia
LOYID_1078,PID_1316,5637146318,2/2/2019,36,47,POS Purchase,Purchased a product In-Store,Guinea
LOYID_1079,PID_1317,72,5/4/2018,152,35,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1079,PID_1318,670,6/16/2018,81,30,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1079,PID_1319,688,11/12/2018,84,37,POS Purchase,Purchased a product In-Store,San Marino
LOYID_1079,PID_1320,5637146336,12/10/2018,131,34,POS Purchase,Purchased a product In-Store,Saint Martin
LOYID_1079,PID_1321,235,12/31/2018,136,46,POS Purchase,Purchased a product In-Store,Rwanda
LOYID_1080,PID_1322,580,9/12/2017,73,23,POS Purchase,Purchased a product In-Store,Sierra Leone
LOYID_1080,PID_1323,290,8/23/2018,155,29,POS Purchase,Purchased a product In-Store,Djibouti
LOYID_1080,PID_1324,411,10/17/2018,55,31,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1080,PID_1325,526,12/27/2018,186,39,POS Purchase,Purchased a product In-Store,Uruguay
LOYID_1080,PID_1326,610,1/15/2019,70,34,POS Purchase,Purchased a product In-Store,Papua New Guinea
LOYID_1081,PID_1327,685,10/7/2018,129,30,POS Purchase,Purchased a product In-Store,Macedonia
LOYID_1081,PID_1328,45321,10/13/2018,56,49,POS Purchase,Purchased a product In-Store,Panama
LOYID_1081,PID_1329,684,12/24/2018,67,44,POS Purchase,Purchased a product In-Store,USA
LOYID_1082,PID_1330,153,10/23/2017,42,20,POS Purchase,Purchased a product In-Store,Saint Lucia
LOYID_1082,PID_1331,20,4/17/2018,194,21,POS Purchase,Purchased a product In-Store,Kiribati
LOYID_1082,PID_1332,124,1/7/2019,35,41,POS Purchase,Purchased a product In-Store,India
LOYID_1082,PID_1333,110,1/18/2019,108,26,POS Purchase,Purchased a product In-Store,Madagascar
LOYID_1082,PID_1334,283,2/6/2019,75,45,POS Purchase,Purchased a product In-Store,Tokelau
LOYID_1083,PID_1335,560,3/27/2018,166,38,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1083,PID_1336,328,6/26/2018,47,37,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1083,PID_1337,672,12/27/2018,72,31,POS Purchase,Purchased a product In-Store,United Arab Emirates
LOYID_1083,PID_1338,5637146302,12/27/2018,186,32,POS Purchase,Purchased a product In-Store,Lesotho
LOYID_1084,PID_1339,568,5/20/2018,91,28,POS Purchase,Purchased a product In-Store,Luxembourg
LOYID_1084,PID_1340,P-01007-H0N8S2,6/28/2018,80,27,POS Purchase,Purchased a product In-Store,Equatorial Guinea
LOYID_1084,PID_1341,PRDPKGAB150,11/1/2018,123,29,POS Purchase,Purchased a product In-Store,USA
LOYID_1084,PID_1342,Office Desktop (sample),1/12/2019,129,25,POS Purchase,Purchased a product In-Store,Chad
LOYID_1085,PID_1343,489,12/8/2018,99,25,POS Purchase,Purchased a product In-Store,Tanzania
LOYID_1085,PID_1344,5,12/13/2018,152,20,POS Purchase,Purchased a product In-Store,Romania
LOYID_1085,PID_1345,310,12/15/2018,168,43,POS Purchase,Purchased a product In-Store,Mozambique
LOYID_1085,PID_1346,447,1/18/2019,111,39,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1086,PID_1347,5637146387,8/13/2018,50,39,POS Purchase,Purchased a product In-Store,Greenland
LOYID_1086,PID_1348,226,1/22/2019,38,34,POS Purchase,Purchased a product In-Store,Monaco
LOYID_1086,PID_1349,208,1/28/2019,179,24,POS Purchase,Purchased a product In-Store,Austria
LOYID_1086,PID_1350,179,2/4/2019,180,40,POS Purchase,Purchased a product In-Store,Burkina Faso
LOYID_1086,PID_1351,5637146391,2/5/2019,84,28,POS Purchase,Purchased a product In-Store,Malawi
LOYID_1087,PID_1352,684,5/24/2017,168,43,POS Purchase,Purchased a product In-Store,Nepal
LOYID_1087,PID_1353,359,1/29/2018,99,39,POS Purchase,Purchased a product In-Store,Uganda
LOYID_1087,PID_1354,279,4/11/2018,130,47,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1088,PID_1355,444,10/31/2018,35,22,POS Purchase,Purchased a product In-Store,Antigua and Barbuda
LOYID_1088,PID_1356,475,1/3/2019,171,21,POS Purchase,Purchased a product In-Store,Lithuania
LOYID_1088,PID_1357,114,1/17/2019,131,28,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1089,PID_1358,P-01029-H2F6V6,10/2/2018,143,22,POS Purchase,Purchased a product In-Store,USA
LOYID_1089,PID_1359,Office 365 and CRM Online: Midsize (sample),10/9/2018,74,35,POS Purchase,Purchased a product In-Store,Bolivia
LOYID_1089,PID_1360,3,11/29/2018,61,49,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1090,PID_1361,5637146317,4/13/2017,47,43,POS Purchase,Purchased a product In-Store,Luxembourg
LOYID_1090,PID_1362,690,5/7/2018,118,28,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1090,PID_1363,380,11/15/2018,145,32,POS Purchase,Purchased a product In-Store,Monaco
LOYID_1090,PID_1364,560,1/29/2019,68,35,POS Purchase,Purchased a product In-Store,Madagascar
LOYID_1090,PID_1365,5637146397,2/3/2019,133,47,POS Purchase,Purchased a product In-Store,Morocco
LOYID_1091,PID_1366,507,11/7/2018,160,33,POS Purchase,Purchased a product In-Store,USA
LOYID_1091,PID_1367,P-01010-V9P6Y1,11/23/2018,135,30,POS Purchase,Purchased a product In-Store,Turkmenistan
LOYID_1091,PID_1368,437,12/18/2018,100,43,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1092,PID_1369,P-01033-H3X3W9,3/18/2017,51,44,POS Purchase,Purchased a product In-Store,Iran
LOYID_1092,PID_1370,CMPNTGripArrayMaestro,9/8/2018,100,39,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1092,PID_1371,P-01010-V9P6Y1,1/23/2019,143,48,POS Purchase,Purchased a product In-Store,Somalia
LOYID_1092,PID_1372,73,1/25/2019,129,31,POS Purchase,Purchased a product In-Store,New Zealand
LOYID_1092,PID_1373,338,1/28/2019,131,39,POS Purchase,Purchased a product In-Store,Laos
LOYID_1093,PID_1374,458,10/10/2017,147,42,POS Purchase,Purchased a product In-Store,United States Minor Outlying Islands
LOYID_1093,PID_1375,582,12/1/2018,84,40,POS Purchase,Purchased a product In-Store,Fiji
LOYID_1093,PID_1376,440,12/19/2018,184,41,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1093,PID_1377,492,12/29/2018,30,39,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1093,PID_1378,5637146420,1/24/2019,41,48,POS Purchase,Purchased a product In-Store,USA
LOYID_1094,PID_1379,5637146387,4/1/2018,105,33,POS Purchase,Purchased a product In-Store,Gabon
LOYID_1094,PID_1380,5637146365,4/17/2018,152,44,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1094,PID_1381,18,10/16/2018,45,21,POS Purchase,Purchased a product In-Store,Antarctica
LOYID_1095,PID_1382,224,5/25/2017,40,47,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1095,PID_1383,129,7/27/2017,93,25,POS Purchase,Purchased a product In-Store,Northern Mariana Islands
LOYID_1095,PID_1384,CMPNTGripArrayWizard,7/30/2017,172,31,POS Purchase,Purchased a product In-Store,Jamaica
LOYID_1095,PID_1385,5637146304,12/19/2018,140,28,POS Purchase,Purchased a product In-Store,Cuba
LOYID_1095,PID_1386,457,12/21/2018,125,32,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1096,PID_1387,435,8/25/2018,94,46,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1096,PID_1388,P-01026-S0B6Z9,10/29/2018,66,29,POS Purchase,Purchased a product In-Store,Solomon Islands
LOYID_1096,PID_1389,324,12/24/2018,188,44,POS Purchase,Purchased a product In-Store,Oman
LOYID_1097,PID_1390,316,1/22/2017,168,39,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1097,PID_1391,5637146326,10/26/2018,131,49,POS Purchase,Purchased a product In-Store,Cayman Islands
LOYID_1097,PID_1392,453,10/31/2018,124,44,POS Purchase,Purchased a product In-Store,Micronesia
LOYID_1097,PID_1393,601,11/5/2018,126,30,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1098,PID_1394,12,7/17/2018,146,34,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1098,PID_1395,CMPNTCameraArrayMaestro,10/15/2018,170,46,POS Purchase,Purchased a product In-Store,Nigeria
LOYID_1098,PID_1396,151,1/8/2019,106,41,POS Purchase,Purchased a product In-Store,Djibouti
LOYID_1099,PID_1397,P-01005-Q0Y9P4,11/17/2017,30,30,POS Purchase,Purchased a product In-Store,India
LOYID_1099,PID_1398,217,9/6/2018,130,35,POS Purchase,Purchased a product In-Store,United Arab Emirates
LOYID_1099,PID_1399,223,12/26/2018,77,35,POS Purchase,Purchased a product In-Store,Bhutan
LOYID_1100,PID_1400,344,12/3/2018,168,49,POS Purchase,Purchased a product In-Store,Comoros
LOYID_1100,PID_1401,38,1/25/2019,48,37,POS Purchase,Purchased a product In-Store,Cambodia
LOYID_1100,PID_1402,5637146317,1/30/2019,160,38,POS Purchase,Purchased a product In-Store,Moldova
LOYID_1100,PID_1403,516,2/1/2019,62,23,POS Purchase,Purchased a product In-Store,"Virgin Islands, British"
LOYID_1101,PID_1404,474,11/6/2018,40,43,POS Purchase,Purchased a product In-Store,Gabon
LOYID_1101,PID_1405,656,1/15/2019,134,48,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1101,PID_1406,426,2/5/2019,172,37,POS Purchase,Purchased a product In-Store,Benin
LOYID_1102,PID_1407,26,3/6/2018,156,30,POS Purchase,Purchased a product In-Store,Sao Tome and Principe
LOYID_1102,PID_1408,370,9/30/2018,129,24,POS Purchase,Purchased a product In-Store,Gabon
LOYID_1102,PID_1409,179,1/8/2019,95,43,POS Purchase,Purchased a product In-Store,Macedonia
LOYID_1102,PID_1410,425,1/17/2019,53,25,POS Purchase,Purchased a product In-Store,South Georgia and The South Sandwich Islands
LOYID_1103,PID_1411,533,10/5/2018,76,38,POS Purchase,Purchased a product In-Store,Serbia
LOYID_1103,PID_1412,5637146373,12/21/2018,130,44,POS Purchase,Purchased a product In-Store,Madagascar
LOYID_1103,PID_1413,Office 365 and CRM Online: Enterprise (sample),1/21/2019,175,41,POS Purchase,Purchased a product In-Store,Mexico
LOYID_1103,PID_1414,174,1/22/2019,72,33,POS Purchase,Purchased a product In-Store,Myanmar
LOYID_1104,PID_1415,79,7/28/2018,173,35,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1104,PID_1416,321,9/17/2018,43,46,POS Purchase,Purchased a product In-Store,Comoros
LOYID_1104,PID_1417,371,12/2/2018,96,34,POS Purchase,Purchased a product In-Store,Jakarta
LOYID_1105,PID_1418,P-01019-J4N6V1,6/4/2017,161,36,POS Purchase,Purchased a product In-Store,Pakistan
LOYID_1105,PID_1419,55,6/26/2017,181,43,POS Purchase,Purchased a product In-Store,USA
LOYID_1105,PID_1420,346,3/28/2018,162,20,POS Purchase,Purchased a product In-Store,Taiwan
LOYID_1105,PID_1421,578,5/18/2018,172,30,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1105,PID_1422,525,1/6/2019,186,38,POS Purchase,Purchased a product In-Store,Mozambique
LOYID_1106,PID_1423,464,12/29/2018,170,39,POS Purchase,Purchased a product In-Store,Guam
LOYID_1106,PID_1424,199,2/3/2019,124,41,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1106,PID_1425,486,2/3/2019,112,27,POS Purchase,Purchased a product In-Store,Heard Island and Mcdonald Islands
LOYID_1106,PID_1426,66,2/3/2019,74,20,POS Purchase,Purchased a product In-Store,Andorra
LOYID_1107,PID_1427,36,1/23/2019,77,36,POS Purchase,Purchased a product In-Store,Laos
LOYID_1107,PID_1428,235,1/26/2019,158,34,POS Purchase,Purchased a product In-Store,Timor-Leste
LOYID_1107,PID_1429,617,2/4/2019,117,41,POS Purchase,Purchased a product In-Store,Rwanda
LOYID_1107,PID_1430,583,2/5/2019,72,31,POS Purchase,Purchased a product In-Store,Guam
LOYID_1107,PID_1431,587,2/5/2019,176,25,POS Purchase,Purchased a product In-Store,USA
LOYID_1108,PID_1432,P-01012-P4F4W1,6/25/2017,35,35,POS Purchase,Purchased a product In-Store,Spain
LOYID_1108,PID_1433,288,9/20/2018,191,36,POS Purchase,Purchased a product In-Store,Bhutan
LOYID_1108,PID_1434,449,1/17/2019,82,29,POS Purchase,Purchased a product In-Store,Lebanon
LOYID_1108,PID_1435,522,2/1/2019,174,36,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1108,PID_1436,682,2/3/2019,109,49,POS Purchase,Purchased a product In-Store,Spain
LOYID_1109,PID_1437,P-01029-H2F6V6,5/31/2017,102,44,POS Purchase,Purchased a product In-Store,"Bonaire, Sint Eustatius and Saba"
LOYID_1109,PID_1438,447,7/7/2018,159,24,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1109,PID_1439,308,12/2/2018,128,34,POS Purchase,Purchased a product In-Store,Hong Kong
LOYID_1109,PID_1440,39,2/1/2019,101,25,POS Purchase,Purchased a product In-Store,Saint Pierre and Miquelon
LOYID_1109,PID_1441,23,2/1/2019,125,21,POS Purchase,Purchased a product In-Store,USA
LOYID_1110,PID_1442,135,12/2/2018,162,37,POS Purchase,Purchased a product In-Store,Saint Lucia
LOYID_1110,PID_1443,CRM Online: Standard (sample),1/15/2019,140,45,POS Purchase,Purchased a product In-Store,Sao Tome and Principe
LOYID_1110,PID_1444,600,1/15/2019,161,32,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1111,PID_1445,559,4/25/2018,39,30,POS Purchase,Purchased a product In-Store,Norway
LOYID_1111,PID_1446,121,7/11/2018,95,38,POS Purchase,Purchased a product In-Store,San Marino
LOYID_1111,PID_1447,596,8/28/2018,41,32,POS Purchase,Purchased a product In-Store,Saint Barthélemy
LOYID_1112,PID_1448,513,4/8/2018,49,35,POS Purchase,Purchased a product In-Store,Andorra
LOYID_1112,PID_1449,665,5/28/2018,191,38,POS Purchase,Purchased a product In-Store,Singapore
LOYID_1112,PID_1450,180,9/28/2018,68,43,POS Purchase,Purchased a product In-Store,Peru
LOYID_1113,PID_1451,431,2/2/2017,89,44,POS Purchase,Purchased a product In-Store,South Georgia and The South Sandwich Islands
LOYID_1113,PID_1452,5637146369,5/7/2017,184,49,POS Purchase,Purchased a product In-Store,Chad
LOYID_1113,PID_1453,681,8/9/2017,95,28,POS Purchase,Purchased a product In-Store,"Korea, South"
LOYID_1113,PID_1454,223,3/20/2018,149,48,POS Purchase,Purchased a product In-Store,Antarctica
LOYID_1114,PID_1455,509,1/15/2019,167,32,POS Purchase,Purchased a product In-Store,Svalbard and Jan Mayen Islands
LOYID_1114,PID_1456,357,1/22/2019,148,47,POS Purchase,Purchased a product In-Store,American Samoa
LOYID_1114,PID_1457,693,1/24/2019,135,43,POS Purchase,Purchased a product In-Store,Saint Barthélemy
LOYID_1115,PID_1458,23,9/24/2018,141,43,POS Purchase,Purchased a product In-Store,Saint Lucia
LOYID_1115,PID_1459,SVCHRInspectionRangeOfMotion,10/2/2018,118,27,POS Purchase,Purchased a product In-Store,Kuwait
LOYID_1115,PID_1460,395,12/22/2018,38,48,POS Purchase,Purchased a product In-Store,"Korea, South"
