ContactId,PurchaseId,ProductId,PurchasedOn,TotalPrice,ActivityTypeDisplay,Subject
CNTID_1133,OPID_1309,633,11/9/2018,109,OnlinePurchase,Purchased a product online
CNTID_1133,OPID_1310,565,12/13/2018,159,OnlinePurchase,Purchased a product online
CNTID_1133,OPID_1311,667,1/4/2019,191,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1312,621,6/10/2018,39,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1313,292,7/8/2018,172,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1314,5637146385,11/13/2018,222,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1315,250,1/4/2019,90,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1316,436,1/23/2019,62,OnlinePurchase,Purchased a product online
CNTID_1135,OPID_1317,CF3DM002,7/14/2018,183,OnlinePurchase,Purchased a product online
CNTID_1135,OPID_1318,149,9/11/2018,123,OnlinePurchase,Purchased a product online
CNTID_1135,OPID_1319,186,12/31/2018,46,OnlinePurchase,Purchased a product online
CNTID_1136,OPID_1320,18,8/3/2017,124,OnlinePurchase,Purchased a product online
CNTID_1136,OPID_1321,18,11/8/2017,55,OnlinePurchase,Purchased a product online
CNTID_1136,OPID_1322,179,7/27/2018,172,OnlinePurchase,Purchased a product online
CNTID_1136,OPID_1323,221,8/23/2018,160,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1324,5637146430,8/19/2017,170,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1325,571,1/14/2018,68,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1326,440,9/6/2018,52,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1327,180,1/10/2019,246,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1328,140,1/16/2019,170,OnlinePurchase,Purchased a product online
CNTID_1138,OPID_1329,5637146371,8/22/2018,184,OnlinePurchase,Purchased a product online
CNTID_1138,OPID_1330,684,12/15/2018,112,OnlinePurchase,Purchased a product online
CNTID_1138,OPID_1331,624,1/19/2019,127,OnlinePurchase,Purchased a product online
CNTID_1138,OPID_1332,5637146264,1/30/2019,46,OnlinePurchase,Purchased a product online
CNTID_1139,OPID_1333,11,2/22/2017,229,OnlinePurchase,Purchased a product online
CNTID_1141,OPID_1334,381,7/19/2018,132,OnlinePurchase,Purchased a product online
CNTID_1141,OPID_1335,476,1/29/2019,148,OnlinePurchase,Purchased a product online
CNTID_1141,OPID_1336,669,2/5/2019,38,OnlinePurchase,Purchased a product online
CNTID_1141,OPID_1337,232,2/5/2019,154,OnlinePurchase,Purchased a product online
CNTID_1143,OPID_1338,50,10/3/2018,80,OnlinePurchase,Purchased a product online
CNTID_1143,OPID_1339,59,11/21/2018,246,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1340,5637146280,11/20/2018,190,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1341,605,1/23/2019,62,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1342,172,2/4/2019,126,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1343,5637146336,2/5/2019,43,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1344,P-01032-K0N8V9,2/5/2019,224,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1345,58,8/24/2018,1451,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1346,294,12/20/2018,1483,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1347,584,12/22/2018,1534,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1348,505,1/30/2019,1491,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1349,676,2/4/2019,1541,OnlinePurchase,Purchased a product online
CNTID_1148,OPID_1350,160,2/22/2018,226,OnlinePurchase,Purchased a product online
CNTID_1148,OPID_1351,CMPNTArmMaestro,11/27/2018,2521,OnlinePurchase,Purchased a product online
CNTID_1148,OPID_1352,551,12/12/2018,2605,OnlinePurchase,Purchased a product online
CNTID_1148,OPID_1353,276,1/10/2019,2471,OnlinePurchase,Purchased a product online
CNTID_1149,OPID_1354,SVCHRReplacePeripheral,12/29/2017,126,OnlinePurchase,Purchased a product online
CNTID_1149,OPID_1355,449,3/21/2018,89,OnlinePurchase,Purchased a product online
CNTID_1150,OPID_1356,633,2/12/2017,99,OnlinePurchase,Purchased a product online
CNTID_1150,OPID_1357,166,10/1/2018,229,OnlinePurchase,Purchased a product online
CNTID_1150,OPID_1358,583,12/18/2018,74,OnlinePurchase,Purchased a product online
CNTID_1150,OPID_1359,91,2/4/2019,147,OnlinePurchase,Purchased a product online
CNTID_1151,OPID_1360,239,2/3/2019,121,OnlinePurchase,Purchased a product online
CNTID_1152,OPID_1361,58,2/4/2019,219,OnlinePurchase,Purchased a product online
CNTID_1152,OPID_1362,686,2/6/2019,188,OnlinePurchase,Purchased a product online
CNTID_1152,OPID_1363,486,2/6/2019,69,OnlinePurchase,Purchased a product online
CNTID_1153,OPID_1364,378,12/3/2017,207,OnlinePurchase,Purchased a product online
CNTID_1153,OPID_1365,548,4/16/2018,69,OnlinePurchase,Purchased a product online
CNTID_1153,OPID_1366,5637146336,9/30/2018,179,OnlinePurchase,Purchased a product online
CNTID_1153,OPID_1367,209,12/30/2018,90,OnlinePurchase,Purchased a product online
CNTID_1154,OPID_1368,62,4/16/2018,152,OnlinePurchase,Purchased a product online
CNTID_1154,OPID_1369,5637146353,8/17/2018,61,OnlinePurchase,Purchased a product online
CNTID_1154,OPID_1370,457,1/8/2019,127,OnlinePurchase,Purchased a product online
CNTID_1154,OPID_1371,314,2/2/2019,211,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1372,217,8/9/2017,152,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1373,275,9/24/2017,215,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1374,Office 365 and CRM Online: Enterprise (sample),9/8/2018,203,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1375,21,11/26/2018,139,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1376,47,1/3/2019,107,OnlinePurchase,Purchased a product online
CNTID_1156,OPID_1377,23,9/28/2018,75,OnlinePurchase,Purchased a product online
CNTID_1156,OPID_1378,5637146373,12/21/2018,114,OnlinePurchase,Purchased a product online
CNTID_1156,OPID_1379,465,1/24/2019,165,OnlinePurchase,Purchased a product online
CNTID_1157,OPID_1380,422,1/16/2017,99,OnlinePurchase,Purchased a product online
CNTID_1157,OPID_1381,263,1/8/2018,63,OnlinePurchase,Purchased a product online
CNTID_1157,OPID_1382,660,12/29/2018,149,OnlinePurchase,Purchased a product online
CNTID_1157,OPID_1383,495,1/7/2019,98,OnlinePurchase,Purchased a product online
CNTID_1159,OPID_1384,436,3/3/2017,178,OnlinePurchase,Purchased a product online
CNTID_1159,OPID_1385,591,11/11/2017,68,OnlinePurchase,Purchased a product online
CNTID_1159,OPID_1386,502,5/6/2018,221,OnlinePurchase,Purchased a product online
CNTID_1161,OPID_1387,P-01033-H3X3W9,3/2/2017,198,OnlinePurchase,Purchased a product online
CNTID_1161,OPID_1388,P-01004-S5G6N1,8/3/2017,104,OnlinePurchase,Purchased a product online
CNTID_1161,OPID_1389,379,11/22/2017,62,OnlinePurchase,Purchased a product online
CNTID_1162,OPID_1390,5637146330,3/21/2017,114,OnlinePurchase,Purchased a product online
CNTID_1162,OPID_1391,368,8/26/2018,95,OnlinePurchase,Purchased a product online
CNTID_1162,OPID_1392,90,2/2/2019,83,OnlinePurchase,Purchased a product online
CNTID_1163,OPID_1393,470,3/28/2017,224,OnlinePurchase,Purchased a product online
CNTID_1163,OPID_1394,301,9/18/2018,31,OnlinePurchase,Purchased a product online
CNTID_1163,OPID_1395,543,1/14/2019,143,OnlinePurchase,Purchased a product online
CNTID_1165,OPID_1396,29,8/24/2018,228,OnlinePurchase,Purchased a product online
CNTID_1165,OPID_1397,36,8/28/2018,89,OnlinePurchase,Purchased a product online
CNTID_1165,OPID_1398,223,10/6/2018,70,OnlinePurchase,Purchased a product online
CNTID_1165,OPID_1399,500,12/21/2018,156,OnlinePurchase,Purchased a product online
CNTID_1168,OPID_1400,3,8/18/2018,192,OnlinePurchase,Purchased a product online
CNTID_1169,OPID_1401,692,9/18/2017,58,OnlinePurchase,Purchased a product online
CNTID_1169,OPID_1402,213,8/19/2018,198,OnlinePurchase,Purchased a product online
CNTID_1169,OPID_1403,5637146401,9/25/2018,186,OnlinePurchase,Purchased a product online
CNTID_1170,OPID_1404,32,12/15/2017,204,OnlinePurchase,Purchased a product online
CNTID_1171,OPID_1405,46,9/9/2017,182,OnlinePurchase,Purchased a product online
CNTID_1172,OPID_1406,692,4/8/2018,222,OnlinePurchase,Purchased a product online
CNTID_1172,OPID_1407,673,4/16/2018,64,OnlinePurchase,Purchased a product online
CNTID_1172,OPID_1408,352,9/24/2018,75,OnlinePurchase,Purchased a product online
CNTID_1172,OPID_1409,Office Desktop (sample),11/3/2018,94,OnlinePurchase,Purchased a product online
CNTID_1173,OPID_1410,PRDPKGpackages,8/16/2017,43,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1411,297,10/19/2017,133,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1412,461,12/14/2018,208,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1413,164,1/15/2019,180,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1414,109,2/4/2019,160,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1415,531,2/4/2019,138,OnlinePurchase,Purchased a product online
CNTID_1175,OPID_1416,694,1/19/2017,207,OnlinePurchase,Purchased a product online
CNTID_1175,OPID_1417,586,5/10/2017,225,OnlinePurchase,Purchased a product online
CNTID_1175,OPID_1418,CMPNTArmServoMotorWizard,7/23/2018,132,OnlinePurchase,Purchased a product online
CNTID_1175,OPID_1419,110,1/13/2019,80,OnlinePurchase,Purchased a product online
CNTID_1176,OPID_1420,534,11/15/2017,102,OnlinePurchase,Purchased a product online
CNTID_1176,OPID_1421,644,9/5/2018,234,OnlinePurchase,Purchased a product online
CNTID_1176,OPID_1422,389,10/21/2018,75,OnlinePurchase,Purchased a product online
CNTID_1177,OPID_1423,518,3/5/2018,100,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1424,321,10/20/2018,1541,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1425,SVCHRRefurbishTestAssemblyUnit,10/25/2018,1464,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1426,47,12/3/2018,1487,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1427,495,1/18/2019,1501,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1428,126,1/19/2019,1525,OnlinePurchase,Purchased a product online
CNTID_1179,OPID_1429,SVCHRInspectionRangeOfMotion,5/8/2018,157,OnlinePurchase,Purchased a product online
CNTID_1179,OPID_1430,330,10/3/2018,238,OnlinePurchase,Purchased a product online
CNTID_1179,OPID_1431,585,1/8/2019,214,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1432,188,7/30/2018,1455,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1433,244,8/17/2018,1482,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1434,5637146375,9/16/2018,1502,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1435,510,12/6/2018,1532,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1436,552,1/7/2019,1479,OnlinePurchase,Purchased a product online
CNTID_1184,OPID_1437,48,1/1/2017,111,OnlinePurchase,Purchased a product online
CNTID_1184,OPID_1438,P-01004-S5G6N1,7/4/2018,172,OnlinePurchase,Purchased a product online
CNTID_1184,OPID_1439,556,8/19/2018,68,OnlinePurchase,Purchased a product online
CNTID_1184,OPID_1440,624,1/24/2019,130,OnlinePurchase,Purchased a product online
CNTID_1185,OPID_1441,218,10/13/2017,112,OnlinePurchase,Purchased a product online
CNTID_1185,OPID_1442,CMPNTArmMaestro,11/12/2017,147,OnlinePurchase,Purchased a product online
CNTID_1185,OPID_1443,3DPF022,3/22/2018,41,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1444,164,8/7/2017,125,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1445,432,11/12/2018,102,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1446,212,2/5/2019,40,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1447,5,2/6/2019,85,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1448,438,2/6/2019,126,OnlinePurchase,Purchased a product online
CNTID_1187,OPID_1449,172,9/27/2018,237,OnlinePurchase,Purchased a product online
CNTID_1187,OPID_1450,631,1/13/2019,186,OnlinePurchase,Purchased a product online
CNTID_1187,OPID_1451,434,2/5/2019,30,OnlinePurchase,Purchased a product online
CNTID_1187,OPID_1452,276,2/5/2019,108,OnlinePurchase,Purchased a product online
CNTID_1189,OPID_1453,Office 365 and CRM Online: Enterprise (sample),8/17/2018,58,OnlinePurchase,Purchased a product online
CNTID_1189,OPID_1454,236,12/3/2018,189,OnlinePurchase,Purchased a product online
CNTID_1190,OPID_1455,5637146353,8/4/2018,229,OnlinePurchase,Purchased a product online
CNTID_1190,OPID_1456,636,11/13/2018,134,OnlinePurchase,Purchased a product online
CNTID_1190,OPID_1457,426,2/3/2019,129,OnlinePurchase,Purchased a product online
CNTID_1190,OPID_1458,42,2/4/2019,143,OnlinePurchase,Purchased a product online
CNTID_1191,OPID_1459,533,8/9/2017,198,OnlinePurchase,Purchased a product online
CNTID_1193,OPID_1460,Office 365 Service (sample),11/3/2017,90,OnlinePurchase,Purchased a product online
CNTID_1193,OPID_1461,276,12/25/2017,129,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1462,101,2/17/2018,157,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1463,209,12/9/2018,2641,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1464,414,1/22/2019,2592,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1465,379,1/25/2019,2528,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1466,5637146329,2/3/2019,2486,OnlinePurchase,Purchased a product online
CNTID_1195,OPID_1467,P-01019-J4N6V1,2/26/2018,165,OnlinePurchase,Purchased a product online
CNTID_1196,OPID_1468,575,11/6/2018,74,OnlinePurchase,Purchased a product online
CNTID_1196,OPID_1469,650,12/9/2018,66,OnlinePurchase,Purchased a product online
CNTID_1196,OPID_1470,5637146458,12/9/2018,41,OnlinePurchase,Purchased a product online
CNTID_1196,OPID_1471,5637146371,12/10/2018,34,OnlinePurchase,Purchased a product online
CNTID_1200,OPID_1472,293,1/20/2019,114,OnlinePurchase,Purchased a product online
CNTID_1200,OPID_1473,210,1/25/2019,84,OnlinePurchase,Purchased a product online
CNTID_1200,OPID_1474,428,1/29/2019,54,OnlinePurchase,Purchased a product online
CNTID_1200,OPID_1475,CMPNTArmWizard,2/3/2019,61,OnlinePurchase,Purchased a product online
CNTID_1201,OPID_1476,483,5/25/2018,190,OnlinePurchase,Purchased a product online
CNTID_1201,OPID_1477,P-01031-P6R0K9,10/1/2018,139,OnlinePurchase,Purchased a product online
CNTID_1201,OPID_1478,315,11/14/2018,148,OnlinePurchase,Purchased a product online
CNTID_1202,OPID_1479,118,11/12/2018,153,OnlinePurchase,Purchased a product online
CNTID_1202,OPID_1480,600,11/22/2018,63,OnlinePurchase,Purchased a product online
CNTID_1202,OPID_1481,279,11/27/2018,99,OnlinePurchase,Purchased a product online
CNTID_1202,OPID_1482,621,1/6/2019,89,OnlinePurchase,Purchased a product online
CNTID_1204,OPID_1483,585,2/28/2018,75,OnlinePurchase,Purchased a product online
CNTID_1205,OPID_1484,256,2/1/2018,248,OnlinePurchase,Purchased a product online
CNTID_1205,OPID_1485,5637146302,5/25/2018,140,OnlinePurchase,Purchased a product online
CNTID_1205,OPID_1486,210,6/30/2018,188,OnlinePurchase,Purchased a product online
CNTID_1206,OPID_1487,123,7/26/2018,48,OnlinePurchase,Purchased a product online
CNTID_1206,OPID_1488,464,8/20/2018,101,OnlinePurchase,Purchased a product online
CNTID_1206,OPID_1489,595,12/30/2018,196,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1490,372,5/17/2018,165,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1491,265,8/27/2018,228,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1492,431,11/22/2018,52,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1493,630,12/25/2018,128,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1494,P-01030-N6C8D9,1/10/2019,126,OnlinePurchase,Purchased a product online
CNTID_1208,OPID_1495,687,11/7/2017,57,OnlinePurchase,Purchased a product online
CNTID_1208,OPID_1496,386,11/2/2018,83,OnlinePurchase,Purchased a product online
CNTID_1209,OPID_1497,110,1/1/2018,141,OnlinePurchase,Purchased a product online
CNTID_1209,OPID_1498,489,6/25/2018,234,OnlinePurchase,Purchased a product online
CNTID_1210,OPID_1499,5637146383,12/10/2017,104,OnlinePurchase,Purchased a product online
CNTID_1210,OPID_1500,5637146300,2/17/2018,224,OnlinePurchase,Purchased a product online
CNTID_1210,OPID_1501,5637146365,2/25/2018,208,OnlinePurchase,Purchased a product online
CNTID_1210,OPID_1502,65,4/27/2018,2536,OnlinePurchase,Purchased a product online
CNTID_1211,OPID_1503,234,4/2/2018,47,OnlinePurchase,Purchased a product online
CNTID_1211,OPID_1504,267,5/29/2018,44,OnlinePurchase,Purchased a product online
CNTID_1211,OPID_1505,5637146280,1/31/2019,223,OnlinePurchase,Purchased a product online
CNTID_1211,OPID_1506,5637146288,2/5/2019,66,OnlinePurchase,Purchased a product online
CNTID_1212,OPID_1507,CRM Online: Standard (sample),12/25/2018,91,OnlinePurchase,Purchased a product online
CNTID_1212,OPID_1508,324,1/4/2019,59,OnlinePurchase,Purchased a product online
CNTID_1212,OPID_1509,5637146318,1/12/2019,53,OnlinePurchase,Purchased a product online
CNTID_1212,OPID_1510,471,1/17/2019,232,OnlinePurchase,Purchased a product online
CNTID_1213,OPID_1511,5637146315,6/22/2017,217,OnlinePurchase,Purchased a product online
CNTID_1214,OPID_1512,5637146438,3/23/2017,89,OnlinePurchase,Purchased a product online
CNTID_1214,OPID_1513,508,7/29/2018,164,OnlinePurchase,Purchased a product online
CNTID_1214,OPID_1514,428,1/3/2019,222,OnlinePurchase,Purchased a product online
CNTID_1217,OPID_1515,410,3/30/2018,49,OnlinePurchase,Purchased a product online
CNTID_1217,OPID_1516,P-01021-J4S9S1,4/10/2018,181,OnlinePurchase,Purchased a product online
CNTID_1217,OPID_1517,48,4/26/2018,215,OnlinePurchase,Purchased a product online
CNTID_1217,OPID_1518,546,9/28/2018,77,OnlinePurchase,Purchased a product online
CNTID_1217,OPID_1519,678,12/1/2018,51,OnlinePurchase,Purchased a product online
CNTID_1218,OPID_1520,180,4/14/2018,168,OnlinePurchase,Purchased a product online
CNTID_1218,OPID_1521,673,7/10/2018,55,OnlinePurchase,Purchased a product online
CNTID_1218,OPID_1522,70,1/31/2019,222,OnlinePurchase,Purchased a product online
CNTID_1218,OPID_1523,209,2/3/2019,156,OnlinePurchase,Purchased a product online
CNTID_1218,OPID_1524,542,2/3/2019,92,OnlinePurchase,Purchased a product online
CNTID_1219,OPID_1525,610,7/29/2018,241,OnlinePurchase,Purchased a product online
CNTID_1219,OPID_1526,545,10/29/2018,147,OnlinePurchase,Purchased a product online
CNTID_1220,OPID_1527,127,1/12/2018,71,OnlinePurchase,Purchased a product online
CNTID_1220,OPID_1528,218,6/4/2018,120,OnlinePurchase,Purchased a product online
CNTID_1220,OPID_1529,519,12/19/2018,119,OnlinePurchase,Purchased a product online
CNTID_1220,OPID_1530,335,1/31/2019,136,OnlinePurchase,Purchased a product online
CNTID_1220,OPID_1531,5637146377,2/1/2019,31,OnlinePurchase,Purchased a product online
CNTID_1221,OPID_1532,PRDPKGAVE300,2/2/2019,54,OnlinePurchase,Purchased a product online
